Table,Key,Id,Russian (ru)
nextrooms_dialogues,ConversationA_CJ_11,113036599996964939,<color=#ED636A>CJ:</color> <imp>ТРЕТЬЕ</imp> МЕСТО <imp>БОРОДАТЫЕ АГАМЫ</imp>
nextrooms_dialogues,ConversationA_CJ_12,113036599996964940,<color=#ED636A>CJ:</color> <imp>ЧЕТВЁРТОЕ</imp> МЕСТО <imp>ЧЕРЕПАХИ</imp>
nextrooms_dialogues,ConversationA_CJ_13,113036599996964941,"<color=#B9BFFB>THE_MAX:</color> вау, у тебя всё чётко продумано! C:"
nextrooms_dialogues,ConversationA_CJ_14,113036599996964942,<color=#ED636A>CJ:</color> ДА МАКС ПОРЯДОК ОЧЕНЬ ВАЖЕН !!!!
nextrooms_dialogues,ConversationA_CJ_2,113036599996964930,<color=#ED636A>CJ:</color> Я ХОЧУ РАССКАЗАТЬ ТЕБЕ КОЕ-ЧТО ИЗ ШКОЛЫ !!!!!
nextrooms_dialogues,ConversationA_CJ_3,113036599996964931,<color=#B9BFFB>THE_MAX:</color> оооо как интересно! я вся во внимании
nextrooms_dialogues,ConversationA_CJ_4,113036599996964932,"<color=#ED636A>CJ:</color> У РЫБ-КЛОУНОВ У ВСЕХ УНИКАЛЬНЫЕ <imp>ПОЛОСКИ</imp>, ЧТОБЫ УЗНАВАТЬ ДРУГ ДРУГА! Я МОГ БЫ ПЯЛИТЬСЯ НА НИХ ЧАСАМИ!!"
nextrooms_dialogues,ConversationA_CJ_5,113036599996964933,"<color=#B9BFFB>THE_MAX:</color> вау прям как удостоверение личности!! спорим, я знаю, какая у тебя <imp>заставка</imp> на компьютере ;)"
nextrooms_dialogues,ConversationA_CJ_6,113036599996964934,"<color=#ED636A>CJ:</color> ХАХА ДА!!!! МОЯ МАМА НЕ ЛЮБИТ ДОМАШНИХ ЖИВОТНЫХ, НО ПАПА КУПИЛ МНЕ АКВАРИУМ ДЛЯ ЧЕРЕПАХИ !!!!"
nextrooms_dialogues,ConversationA_CJ_7,113036599996964935,"<color=#B9BFFB>THE_MAX:</color> это здорово!! аввв, у тебя наверное классный папа <3 черепахи — твои любимые животные?"
nextrooms_dialogues,ConversationA_CJ_8,113036599996964936,"<color=#ED636A>CJ:</color> НЕТ !!! РЕПТИЛИИ — МОИ ЛЮБИМЦЫ, НО У НИХ ЕСТЬ ПОРЯДОК!!! ЛУЧШИЕ РЕПТИЛИИ!"
nextrooms_dialogues,ConversationA_CJ_9,113036599996964937,<color=#ED636A>CJ:</color> <imp>ПЕРВОЕ</imp> МЕСТО <imp>ХАМЕЛЕОНЫ</imp>
nextrooms_dialogues,ConversationA_Hazel_0,113036599992770565,"<color=#ED636A>Hazel:</color> йоуу макс, как оно? ты брала в прокат ту игру, о которой я говорила? успела пройти, пока не сдала?"
nextrooms_dialogues,ConversationA_Hazel_1,113036599992770566,"<color=#B9BFFB>THE_MAX:</color> ЧУВАК это невозможно !!!! я знаю что 5 этап последний, но 3 жизни без продолжений ?? да ладно тебе"
nextrooms_dialogues,ConversationA_Hazel_2,113036599992770567,"<color=#ED636A>Hazel:</color> хахаха да, понимаю понимаю, я думала ты воспользуешься <imp>кодом коджами</imp>, чтобы получить 100 жизней"
nextrooms_dialogues,ConversationA_Hazel_3,113036599992770568,<color=#B9BFFB>THE_MAX:</color> ….ЧТО !? код коджами???
nextrooms_dialogues,ConversationA_Hazel_4,113036599992770569,"<color=#ED636A>Hazel:</color> ты не знаешь его?? да любой Г3йм3р знает про код коджами! он есть во многих играх, и он довольно простой! обычно нужно просто нажать несколько сторон света по порядку"
nextrooms_dialogues,ConversationA_Hazel_5,113036599992770570,<color=#B9BFFB>THE_MAX:</color> и ты не сказала мне об этом раньше пОтомушто …?
nextrooms_dialogues,ConversationA_Hazel_6,113036599992770571,"<color=#ED636A>Hazel:</color> хахаха сорян, сорян! это просто, но обязательно запиши! вот код: <imp>Север-Запад-Юг-Восток-Юг-Запад.</imp>"
nextrooms_dialogues,ConversationA_Hazel_7,113036599992770572,"<color=#B9BFFB>THE_MAX:</color> лааааадненько!! спасибооо тебе, 5 этап БУКВАЛЬНО требует 100 жизней, лол, это вообще должны были в мануале написать "
nextrooms_dialogues,ConversationA_Hazel_8,113036599992770573,"<color=#ED636A>Hazel:</color> дааа это типа такая Г3йм3р-примочка, не знаю… этот код работает в куче игр, готова спорить он даже где-то в nextrooms сработает!"
nextrooms_dialogues,ConversationA_Hazel_9,113036599992770574,"<color=#B9BFFB>THE_MAX:</color> хм.. а знаешь что? кажется, у меня есть идея, где он мог бы сработать o_O"
nextrooms_dialogues,ConversationA_K4M4R3N4_0,113036599996964910,"<color=#ED636A>K4M4R3N4:</color> йо, ты успела взять напрокат «Dream in Gouache»?"
nextrooms_dialogues,ConversationA_K4M4R3N4_1,113036599996964911,"<color=#B9BFFB>THE_MAX:</color> ага чувак, музыка там огонь!!! хотя мне кажется, я не особо поняла фильм.."
nextrooms_dialogues,ConversationA_K4M4R3N4_2,113036599996964912,<color=#ED636A>K4M4R3N4:</color> эээ вообще-то там всё просто
nextrooms_dialogues,ConversationA_K4M4R3N4_3,113036599996964913,"<color=#B9BFFB>THE_MAX:</color> ой да точно, кажется, я просто не особо следила ЛОЛ, может, пересмотрю"
nextrooms_dialogues,ConversationA_K4M4R3N4_4,113036599996964914,"<color=#ED636A>K4M4R3N4:</color> ага, не думаю, что ты вообще готова к этому хаха, но всё равно глянь мою киновикторину. может, чему-нибудь научишься"
nextrooms_dialogues,ConversationA_K4M4R3N4_5,113036599996964915,"<color=#B9BFFB>THE_MAX:</color> ооо да!! ты запостила её на своём холодильнике, да?"
nextrooms_dialogues,ConversationA_K4M4R3N4_6,113036599996964916,"<color=#ED636A>K4M4R3N4:</color> ага, я постю довольно регулярно на <u><link=""fridgemagnets.com/posts/k4m4r3n4/10-17-96"">fridgemagnets.com/posts/k4m4r3n4/10-17-96</link></u>"
nextrooms_dialogues,ConversationA_K4M4R3N4_7,113036599996964917,"<color=#B9BFFB>THE_MAX:</color> ага!! попробую и расскажу тебе, как оно!"
nextrooms_dialogues,ConversationA_K4M4R3N4_8,113036599996964918,"<color=#B9BFFB>THE_MAX:</color> спасибо чувак, я всегда рада поговорить о фильмах побольше!"
nextrooms_dialogues,ConversationA_femur_0,113036599996964864,<color=#ED636A>femur:</color> привет m4x1mus! спасибо что добавила меня в nextrooms
nextrooms_dialogues,ConversationA_femur_1,113036599996964865,"<color=#B9BFFB>THE_MAX:</color> хахаха привееет ну я же не просто так попросила твой код, да?"
nextrooms_dialogues,ConversationA_femur_10,113036599996964874,"<color=#ED636A>femur:</color> это правда милое имя! что ж, максин, твоё искусство точно не «обычное»! АСИК же в штате Вашингтон, да?"
nextrooms_dialogues,ConversationA_femur_10.5,189247455918809088,<color=#ED636A>femur:</color> ты будешь жить рядом или у тебя будет весь этот опыт колледжа 'далеко от дома'?
nextrooms_dialogues,ConversationA_femur_11,113036599996964875,"<color=#B9BFFB>THE_MAX:</color> воу не так быстро, дружок! я не рассказываю незнакомцам в интернете где живу муахахаха я даже имени твоего не знаю!"
nextrooms_dialogues,ConversationA_femur_12,113036599996964876,"<color=#ED636A>femur:</color> хахахаха можешь звать меня джо, в отличие от тебя я вроде как вполне обычный, хах"
nextrooms_dialogues,ConversationA_femur_13,113036599996964877,"<color=#B9BFFB>THE_MAX:</color> ХАХАХАХА ладно, храни свои секреты мистер джо! спишемся позже, мне ещё домашку делать c:<"
nextrooms_dialogues,ConversationA_femur_14,113036599996964878,<color=#ED636A>femur:</color> спишемся максин ;)
nextrooms_dialogues,ConversationA_femur_2,113036599996964866,<color=#ED636A>femur:</color> ага наверное ;) таааак и как долго ты занимаешься искусством? предположу что всю жизнь
